Date,Location,Tournament,Series,Court,Surface,Round,Player0,Player1,Rank0,Rank1,Pts0,Pts1,Comment,B3650,B3651,PS0,PS1,Avg0,Avg1,EloRating0,EloRating1,MatchesPlayed0,MatchesPlayed1,MatchesWon0,MatchesWon1,Injuries0,Injuries1,WinningStreak0,WinningStreak1
2019-07-17,Umag,Croatia Open,ATP250,Outdoor,Clay,2nd Round,Balazs A.,Krajinovic F.,208.0,58.0,241.0,928.0,Completed,3.0,1.36,3.41,1.37,3.13,1.35,1526.5734923555733,1678.4694212395414,0.0,31.0,0.0,45.16129032258064,0.0,0.0,1.0,0.0
2019-07-17,Umag,Croatia Open,ATP250,Outdoor,Clay,2nd Round,Mayer L.,Vesely J.,60.0,142.0,910.0,383.0,Completed,1.44,2.62,1.5,2.92,1.45,2.71,1574.8193696160274,1515.2847963895028,48.0,31.0,45.83333333333333,45.16129032258064,0.0,0.0,1.0,0.0
2019-07-17,Umag,Croatia Open,ATP250,Outdoor,Clay,2nd Round,Travaglia S.,Fognini F.,105.0,9.0,543.0,2785.0,Retired,3.0,1.36,3.1,1.68,2.97,1.39,1437.4702397027568,1719.9267795331016,10.0,66.0,30.0,66.66666666666666,0.0,0.0,1.0,0.0
2019-07-17,Umag,Croatia Open,ATP250,Outdoor,Clay,2nd Round,Djere L.,Lorenzi P.,32.0,114.0,1290.0,496.0,Completed,1.25,3.75,1.25,4.47,1.23,4.07,1555.805132219559,1406.6399568349052,27.0,22.0,40.74074074074074,27.27272727272727,0.0,0.0,0.0,0.0
2019-07-18,Umag,Croatia Open,ATP250,Outdoor,Clay,2nd Round,Bagnis F.,Serdarusic N.,152.0,290.0,365.0,124.0,Completed,1.4,2.75,1.47,2.9,1.42,2.82,1374.4696081104873,1501.9829158139244,6.0,0.0,33.33333333333333,0.0,0.0,0.0,1.0,0.0
2019-07-18,Umag,Croatia Open,ATP250,Outdoor,Clay,2nd Round,Lajovic D.,Rublev A.,36.0,76.0,1251.0,741.0,Completed,2.0,1.72,2.02,1.91,1.97,1.83,1554.471354207446,1560.2270702190588,46.0,38.0,50.0,47.368421052631575,0.0,0.0,0.0,0.0
2019-07-18,Umag,Croatia Open,ATP250,Outdoor,Clay,2nd Round,Caruso S.,Coric B.,125.0,14.0,441.0,2195.0,Completed,3.25,1.33,3.43,1.36,3.22,1.34,1477.65536784836,1701.8698703773025,4.0,54.0,25.0,64.81481481481481,0.0,1.0,1.0,0.0
2019-07-18,Umag,Croatia Open,ATP250,Outdoor,Clay,2nd Round,Bedene A.,Sinner J.,87.0,209.0,625.0,239.0,Completed,1.33,3.25,1.35,3.52,1.32,3.33,1502.040925574959,1494.6304153698097,37.0,0.0,45.94594594594595,0.0,0.0,0.0,1.0,0.0
2019-07-19,Umag,Croatia Open,ATP250,Outdoor,Clay,Quarterfinals,Djere L.,Mayer L.,32.0,60.0,1290.0,910.0,Completed,1.9,1.9,1.88,2.04,1.85,1.95,1565.3289273342045,1588.1042236251085,27.0,48.0,40.74074074074074,45.83333333333333,0.0,0.0,1.0,0.0
2019-07-19,Umag,Croatia Open,ATP250,Outdoor,Clay,Quarterfinals,Balazs A.,Travaglia S.,208.0,105.0,241.0,543.0,Completed,2.1,1.72,2.14,1.91,2.05,1.77,1549.1545145216037,1464.2098924586228,0.0,10.0,0.0,30.0,0.0,0.0,2.0,0.0
2019-07-19,Umag,Croatia Open,ATP250,Outdoor,Clay,Quarterfinals,Lajovic D.,Bedene A.,36.0,87.0,1251.0,625.0,Completed,1.72,2.1,1.73,2.29,1.71,2.13,1570.7363904799772,1517.699710710115,46.0,37.0,50.0,45.94594594594595,0.0,0.0,1.0,0.0
2019-07-19,Umag,Croatia Open,ATP250,Outdoor,Clay,Quarterfinals,Caruso S.,Bagnis F.,125.0,152.0,441.0,365.0,Completed,1.61,2.3,1.68,2.4,1.62,2.28,1502.7517734413127,1396.0916254291806,4.0,6.0,25.0,33.33333333333333,0.0,0.0,2.0,0.0
2019-07-20,Umag,Croatia Open,ATP250,Outdoor,Clay,Semifinals,Balazs A.,Djere L.,208.0,32.0,241.0,1290.0,Completed,2.62,1.5,2.75,1.52,2.61,1.49,1561.3187946215382,1582.3762687275903,0.0,27.0,0.0,40.74074074074074,0.0,0.0,3.0,0.0
2019-07-20,Umag,Croatia Open,ATP250,Outdoor,Clay,Semifinals,Lajovic D.,Caruso S.,36.0,125.0,1251.0,441.0,Retired,1.5,2.62,1.57,2.62,1.5,2.58,1584.3127575701326,1513.9885946982622,46.0,4.0,50.0,25.0,0.0,0.0,2.0,0.0
2019-07-21,Umag,Croatia Open,ATP250,Outdoor,Clay,The Final,Lajovic D.,Balazs A.,36.0,208.0,1251.0,241.0,Completed,1.5,2.62,1.53,2.73,1.5,2.57,1597.1177244345938,1578.2873414896158,46.0,0.0,50.0,0.0,0.0,0.0,3.0,0.0
2019-07-22,Atlanta,BB&T Atlanta Open,ATP250,Outdoor,Hard,1st Round,Popyrin A.,Kudla D.,95.0,101.0,588.0,565.0,Completed,1.61,2.2,1.73,2.22,1.68,2.18,1465.191094742973,1477.1853090774873,5.0,25.0,20.0,44.0,0.0,0.0,0.0,0.0
2019-07-22,Atlanta,BB&T Atlanta Open,ATP250,Outdoor,Hard,1st Round,Norrie C.,Thompson J.,54.0,43.0,950.0,1037.0,Completed,2.1,1.66,1.98,1.91,2.03,1.78,1516.0447656410838,1554.7860306972184,33.0,11.0,51.515151515151516,9.090909090909092,0.0,0.0,0.0,0.0
2019-07-22,Atlanta,BB&T Atlanta Open,ATP250,Outdoor,Hard,1st Round,Klahn B.,Copil M.,94.0,84.0,588.0,647.0,Completed,1.5,2.5,1.57,2.55,1.52,2.52,1405.6849458671936,1424.0385662004264,13.0,35.0,38.46153846153847,42.857142857142854,0.0,0.0,0.0,0.0
2019-07-23,Atlanta,BB&T Atlanta Open,ATP250,Outdoor,Hard,1st Round,Ebden M.,Majchrzak K.,100.0,102.0,571.0,562.0,Completed,2.62,1.44,2.89,1.46,2.81,1.43,1454.8997539978736,1479.486037607141,41.0,0.0,46.34146341463415,0.0,0.0,0.0,0.0,0.0
2019-07-23,Atlanta,BB&T Atlanta Open,ATP250,Outdoor,Hard,1st Round,Kwon S.W.,Gunneswaran P.,117.0,88.0,489.0,621.0,Completed,1.33,3.25,1.33,3.52,1.33,3.33,1477.7057947627013,1419.5578834683533,0.0,6.0,0.0,16.666666666666664,0.0,0.0,0.0,0.0
2019-07-23,Atlanta,BB&T Atlanta Open,ATP250,Outdoor,Hard,1st Round,Opelka R.,Bublik A.,57.0,71.0,937.0,819.0,Completed,1.36,3.0,1.36,3.32,1.35,3.16,1523.7580921339727,1513.1414772148726,4.0,5.0,50.0,20.0,1.0,0.0,0.0,0.0
2019-07-23,Atlanta,BB&T Atlanta Open,ATP250,Outdoor,Hard,1st Round,Evans D.,Jung J.,55.0,138.0,942.0,395.0,Completed,1.33,3.25,1.38,3.22,1.37,3.09,1541.6220606473646,1459.032874773855,0.0,5.0,0.0,40.0,0.0,0.0,0.0,0.0
2019-07-23,Atlanta,BB&T Atlanta Open,ATP250,Outdoor,Hard,1st Round,Tomic B.,Tiafoe F.,106.0,41.0,537.0,1080.0,Completed,3.25,1.33,3.72,1.3,3.52,1.3,1449.1211565385477,1545.2649999645926,16.0,49.0,56.25,55.10204081632652,1.0,0.0,0.0,0.0
2019-07-23,Atlanta,BB&T Atlanta Open,ATP250,Outdoor,Hard,1st Round,Albot R.,Sandgren T.,42.0,70.0,1046.0,826.0,Completed,1.83,1.83,1.81,2.1,1.78,2.03,1568.7203271645765,1500.4502551774017,36.0,37.0,33.33333333333333,43.24324324324324,0.0,0.0,0.0,0.0
2019-07-24,Atlanta,BB&T Atlanta Open,ATP250,Outdoor,Hard,1st Round,Humbert U.,Gromley C.,46.0,1822.0,1019.0,0.0,Completed,1.04,13.0,1.07,10.16,1.04,10.94,1525.1734578499318,1500.0,6.0,0.0,33.33333333333333,0.0,0.0,0.0,0.0,0.0
2019-07-24,Atlanta,BB&T Atlanta Open,ATP250,Outdoor,Hard,1st Round,Kecmanovic M.,Sock J.,66.0,180.0,854.0,300.0,Completed,1.33,3.25,1.38,3.25,1.36,3.13,1556.1337370155422,1460.1200039834812,3.0,30.0,33.33333333333333,30.0,1.0,0.0,0.0,0.0
2019-07-24,Atlanta,BB&T Atlanta Open,ATP250,Outdoor,Hard,1st Round,King K.,Dimitrov G.,405.0,53.0,34.0,952.0,Completed,6.0,1.12,6.23,1.14,5.84,1.13,1470.7819679204833,1577.2077443909973,0.0,44.0,0.0,56.81818181818182,0.0,0.0,0.0,0.0
2019-07-24,Atlanta,BB&T Atlanta Open,ATP250,Outdoor,Hard,2nd Round,Popyrin A.,Herbert P.H.,95.0,39.0,588.0,1108.0,Completed,1.83,1.83,1.95,1.95,1.9,1.9,1481.7432294025048,1632.075808628369,5.0,45.0,20.0,53.333333333333336,0.0,0.0,1.0,0.0
2019-07-24,Atlanta,BB&T Atlanta Open,ATP250,Outdoor,Hard,2nd Round,Norrie C.,Kwon S.W.,54.0,117.0,950.0,489.0,Completed,1.8,1.9,1.85,2.07,1.8,2.01,1533.8215091175398,1491.0527096975247,33.0,0.0,51.515151515151516,0.0,0.0,0.0,1.0,0.0
2019-07-24,Atlanta,BB&T Atlanta Open,ATP250,Outdoor,Hard,2nd Round,Evans D.,Albot R.,55.0,42.0,942.0,1046.0,Completed,1.5,2.5,1.59,2.53,1.55,2.46,1553.888743397012,1581.6162226620513,0.0,36.0,0.0,33.33333333333333,0.0,0.0,1.0,0.0
2019-07-25,Atlanta,BB&T Atlanta Open,ATP250,Outdoor,Hard,2nd Round,Opelka R.,Isner J.,57.0,14.0,937.0,2290.0,Completed,2.37,1.53,2.36,1.66,2.33,1.6,1539.269331063891,1731.2576547574852,4.0,54.0,50.0,59.25925925925925,1.0,0.0,1.0,0.0
2019-07-25,Atlanta,BB&T Atlanta Open,ATP250,Outdoor,Hard,2nd Round,Tomic B.,Ebden M.,106.0,100.0,537.0,571.0,Completed,1.83,1.83,1.95,1.95,1.88,1.91,1469.4390857368965,1472.0301080103923,16.0,41.0,56.25,46.34146341463415,1.0,0.0,1.0,0.0
2019-07-25,Atlanta,BB&T Atlanta Open,ATP250,Outdoor,Hard,2nd Round,De Minaur A.,Klahn B.,34.0,94.0,1285.0,588.0,Completed,1.44,2.62,1.44,3.02,1.45,2.73,1560.5074401992904,1422.5293759809113,43.0,13.0,55.81395348837209,38.46153846153847,0.0,0.0,0.0,0.0
2019-07-26,Atlanta,BB&T Atlanta Open,ATP250,Outdoor,Hard,2nd Round,Fritz T.,King K.,32.0,405.0,1320.0,34.0,Completed,1.1,7.0,1.09,8.7,1.1,6.78,1664.7957886722552,1491.5353080235523,40.0,0.0,55.00000000000001,0.0,0.0,0.0,0.0,0.0
2019-07-26,Atlanta,BB&T Atlanta Open,ATP250,Outdoor,Hard,2nd Round,Kecmanovic M.,Humbert U.,66.0,46.0,854.0,1019.0,Completed,1.8,1.9,1.9,2.01,1.87,1.93,1567.8213637995864,1540.0162016608929,3.0,6.0,33.33333333333333,33.33333333333333,1.0,0.0,1.0,0.0
2019-07-26,Atlanta,BB&T Atlanta Open,ATP250,Outdoor,Hard,Quarterfinals,De Minaur A.,Tomic B.,34.0,106.0,1285.0,537.0,Retired,1.36,3.2,1.36,3.45,1.36,3.14,1570.467552209686,1485.558404510176,43.0,16.0,55.81395348837209,56.25,0.0,1.0,1.0,0.0
2019-07-26,Atlanta,BB&T Atlanta Open,ATP250,Outdoor,Hard,Quarterfinals,Opelka R.,Evans D.,57.0,55.0,937.0,942.0,Completed,1.8,2.0,1.77,2.2,1.75,2.07,1563.308634502541,1571.162937034448,4.0,0.0,50.0,0.0,1.0,0.0,2.0,0.0
2019-07-26,Atlanta,BB&T Atlanta Open,ATP250,Outdoor,Hard,Quarterfinals,Norrie C.,Popyrin A.,54.0,95.0,950.0,588.0,Completed,1.72,2.1,1.71,2.3,1.73,2.1,1547.8618216710152,1504.2643261871801,33.0,5.0,51.515151515151516,20.0,0.0,0.0,2.0,0.0
2019-07-27,Atlanta,BB&T Atlanta Open,ATP250,Outdoor,Hard,Quarterfinals,Fritz T.,Kecmanovic M.,32.0,66.0,1320.0,854.0,Completed,1.61,2.3,1.63,2.47,1.59,2.36,1673.4184868171346,1582.5436154852623,40.0,3.0,55.00000000000001,33.33333333333333,0.0,1.0,1.0,0.0
2019-07-27,Atlanta,BB&T Atlanta Open,ATP250,Outdoor,Hard,Semifinals,De Minaur A.,Opelka R.,34.0,57.0,1285.0,937.0,Completed,1.9,1.9,2.0,1.93,1.9,1.91,1582.633372113248,1579.6702768969121,43.0,4.0,55.81395348837209,50.0,0.0,1.0,2.0,0.0
2019-07-28,Atlanta,BB&T Atlanta Open,ATP250,Outdoor,Hard,Semifinals,Fritz T.,Norrie C.,32.0,54.0,1320.0,950.0,Completed,1.36,3.2,1.43,3.12,1.39,2.98,1685.3264380134794,1561.8645549088776,40.0,33.0,55.00000000000001,51.515151515151516,0.0,0.0,2.0,0.0
2019-07-28,Atlanta,BB&T Atlanta Open,ATP250,Outdoor,Hard,The Final,De Minaur A.,Fritz T.,34.0,32.0,1285.0,1320.0,Completed,1.72,2.1,1.87,2.06,1.79,2.02,1598.4969198440258,1695.8686255483217,43.0,40.0,55.81395348837209,55.00000000000001,0.0,0.0,3.0,0.0
2019-07-22,Gstaad,Suisse Open Gstaad,ATP250,Outdoor,Clay,1st Round,Stebe C.M.,Moutet C.,455.0,80.0,20.0,670.0,Completed,2.75,1.4,3.2,1.4,2.89,1.41,1414.383623563424,1441.6705839473066,0.0,14.0,0.0,21.428571428571427,0.0,0.0,0.0,0.0
2019-07-22,Gstaad,Suisse Open Gstaad,ATP250,Outdoor,Clay,1st Round,Vesely J.,Gulbis E.,142.0,130.0,383.0,422.0,Completed,1.44,2.62,1.54,2.64,1.49,2.61,1501.9999423804218,1431.4892627692786,31.0,16.0,45.16129032258064,62.5,0.0,1.0,0.0,0.0
2019-07-22,Gstaad,Suisse Open Gstaad,ATP250,Outdoor,Clay,1st Round,Carballes Baena R.,Lorenzi P.,74.0,114.0,762.0,509.0,Completed,1.33,3.25,1.34,3.52,1.32,3.34,1518.1795572574038,1397.1161617202597,32.0,22.0,43.75,27.27272727272727,0.0,0.0,0.0,0.0
2019-07-22,Gstaad,Suisse Open Gstaad,ATP250,Outdoor,Clay,1st Round,Andujar P.,Novak D.,79.0,120.0,712.0,476.0,Completed,1.72,2.0,1.88,2.01,1.83,1.97,1482.7010580273236,1490.0344283878892,15.0,8.0,46.666666666666664,37.5,0.0,0.0,0.0,0.0
2019-07-22,Gstaad,Suisse Open Gstaad,ATP250,Outdoor,Clay,1st Round,Fabbiano T.,Ehrat S.,90.0,386.0,614.0,42.0,Completed,1.66,2.1,1.78,2.14,1.71,2.13,1470.1582590378048,1500.0,20.0,0.0,40.0,0.0,0.0,0.0,0.0,0.0
2019-07-22,Gstaad,Suisse Open Gstaad,ATP250,Outdoor,Clay,1st Round,Travaglia S.,Galan D.E.,98.0,215.0,576.0,224.0,Completed,1.53,2.37,1.51,2.74,1.51,2.52,1452.0456123586882,1512.2156970540802,10.0,0.0,30.0,0.0,0.0,0.0,0.0,0.0
2019-07-23,Gstaad,Suisse Open Gstaad,ATP250,Outdoor,Clay,1st Round,Munar J.,Jaziri M.,89.0,103.0,620.0,557.0,Completed,1.28,3.5,1.29,3.97,1.29,3.53,1478.5518504519182,1418.1289483854434,20.0,42.0,50.0,47.61904761904761,0.0,0.0,0.0,0.0
2019-07-23,Gstaad,Suisse Open Gstaad,ATP250,Outdoor,Clay,1st Round,Moroni G.,Robredo T.,265.0,167.0,161.0,331.0,Completed,2.0,1.72,2.04,1.85,2.04,1.76,1500.0,1432.2225523373786,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-07-23,Gstaad,Suisse Open Gstaad,ATP250,Outdoor,Clay,1st Round,Sousa J.,Darcis S.,49.0,198.0,965.0,266.0,Completed,1.4,2.75,1.38,3.3,1.38,2.99,1547.4791893986844,1463.1670289613216,51.0,0.0,49.01960784313725,0.0,0.0,1.0,0.0,0.0
2019-07-23,Gstaad,Suisse Open Gstaad,ATP250,Outdoor,Clay,1st Round,Daniel T.,Baldi F.,111.0,149.0,518.0,370.0,Completed,1.72,2.0,1.99,1.89,1.88,1.91,1453.4752418511375,1469.383273251418,33.0,0.0,48.484848484848484,0.0,0.0,0.0,0.0,0.0
2019-07-23,Gstaad,Suisse Open Gstaad,ATP250,Outdoor,Clay,1st Round,Ramos-Vinolas A.,Laaksonen H.,85.0,112.0,639.0,515.0,Completed,1.57,2.25,1.73,2.21,1.67,2.19,1534.5621729494917,1541.1857632308024,47.0,9.0,38.297872340425535,55.55555555555556,0.0,0.0,0.0,0.0
2019-07-23,Gstaad,Suisse Open Gstaad,ATP250,Outdoor,Clay,1st Round,Istomin D.,Huesler M.A.,107.0,271.0,534.0,147.0,Completed,1.8,1.9,1.77,2.16,1.77,2.04,1401.6552392934586,1494.4449570167137,30.0,2.0,40.0,50.0,0.0,0.0,0.0,0.0
2019-07-24,Gstaad,Suisse Open Gstaad,ATP250,Outdoor,Clay,2nd Round,Carballes Baena R.,Travaglia S.,74.0,98.0,762.0,576.0,Completed,1.57,2.25,1.75,2.2,1.66,2.22,1528.8195757621997,1470.7891731002085,32.0,10.0,43.75,30.0,0.0,0.0,1.0,0.0
2019-07-24,Gstaad,Suisse Open Gstaad,ATP250,Outdoor,Clay,2nd Round,Stebe C.M.,Vesely J.,455.0,142.0,20.0,383.0,Completed,2.62,1.44,2.94,1.46,2.76,1.44,1431.6376571911442,1514.796663227185,0.0,31.0,0.0,45.16129032258064,0.0,0.0,1.0,0.0
2019-07-24,Gstaad,Suisse Open Gstaad,ATP250,Outdoor,Clay,2nd Round,Fabbiano T.,Sonego L.,90.0,52.0,614.0,954.0,Completed,2.75,1.4,3.03,1.44,2.78,1.44,1487.529152470763,1563.0269686382449,20.0,11.0,40.0,45.45454545454545,0.0,0.0,1.0,0.0
2019-07-24,Gstaad,Suisse Open Gstaad,ATP250,Outdoor,Clay,2nd Round,Ramos-Vinolas A.,Verdasco F.,85.0,30.0,639.0,1335.0,Completed,2.0,1.72,2.08,1.84,2.06,1.76,1550.867163606186,1622.887331889214,47.0,62.0,38.297872340425535,54.83870967741935,0.0,0.0,1.0,0.0
2019-07-25,Gstaad,Suisse Open Gstaad,ATP250,Outdoor,Clay,2nd Round,Andujar P.,Daniel T.,79.0,111.0,712.0,518.0,Completed,1.44,2.62,1.41,3.17,1.44,2.79,1499.038722069913,1470.2073222521292,15.0,33.0,46.666666666666664,48.484848484848484,0.0,0.0,1.0,0.0
2019-07-25,Gstaad,Suisse Open Gstaad,ATP250,Outdoor,Clay,2nd Round,Lajovic D.,Istomin D.,26.0,107.0,1456.0,534.0,Completed,1.22,4.0,1.24,4.65,1.23,4.08,1612.2514013459745,1421.829585249923,46.0,30.0,50.0,40.0,0.0,0.0,4.0,0.0
2019-07-25,Gstaad,Suisse Open Gstaad,ATP250,Outdoor,Clay,2nd Round,Sousa J.,Moroni G.,49.0,265.0,965.0,161.0,Completed,1.44,2.62,1.44,3.03,1.44,2.78,1559.6709334717996,1512.9177338037462,51.0,0.0,49.01960784313725,0.0,0.0,0.0,1.0,0.0
2019-07-25,Gstaad,Suisse Open Gstaad,ATP250,Outdoor,Clay,2nd Round,Bautista Agut R.,Munar J.,13.0,89.0,2320.0,620.0,Completed,1.3,3.4,1.37,3.42,1.33,3.32,1759.072264690423,1491.796990779518,52.0,20.0,65.38461538461539,50.0,0.0,0.0,0.0,0.0
2019-07-26,Gstaad,Suisse Open Gstaad,ATP250,Outdoor,Clay,Quarterfinals,Ramos-Vinolas A.,Carballes Baena R.,85.0,74.0,639.0,762.0,Completed,1.66,2.2,1.8,2.15,1.67,2.21,1570.137112588803,1542.1717536730825,47.0,32.0,38.297872340425535,43.75,0.0,0.0,2.0,0.0
2019-07-26,Gstaad,Suisse Open Gstaad,ATP250,Outdoor,Clay,Quarterfinals,Andujar P.,Lajovic D.,79.0,26.0,712.0,1456.0,Completed,2.0,1.8,2.04,1.88,2.01,1.82,1513.7140263753718,1620.266147598655,15.0,46.0,46.666666666666664,50.0,0.0,0.0,2.0,0.0
2019-07-26,Gstaad,Suisse Open Gstaad,ATP250,Outdoor,Clay,Quarterfinals,Sousa J.,Bautista Agut R.,49.0,13.0,965.0,2320.0,Completed,3.75,1.28,4.11,1.29,3.83,1.26,1573.5307716155176,1764.7280945646462,51.0,52.0,49.01960784313725,65.38461538461539,0.0,0.0,2.0,0.0
2019-07-27,Gstaad,Suisse Open Gstaad,ATP250,Outdoor,Clay,Quarterfinals,Stebe C.M.,Fabbiano T.,455.0,90.0,20.0,614.0,Completed,1.9,1.9,2.0,1.93,1.91,1.9,1451.3957774412208,1506.95224547659,0.0,20.0,0.0,40.0,0.0,0.0,2.0,0.0
2019-07-27,Gstaad,Suisse Open Gstaad,ATP250,Outdoor,Clay,Semifinals,Ramos-Vinolas A.,Andujar P.,85.0,79.0,639.0,712.0,Completed,1.61,2.3,1.75,2.23,1.64,2.25,1584.8520342596585,1534.472670772092,47.0,15.0,38.297872340425535,46.666666666666664,0.0,0.0,3.0,0.0
2019-07-27,Gstaad,Suisse Open Gstaad,ATP250,Outdoor,Clay,Semifinals,Stebe C.M.,Sousa J.,455.0,49.0,20.0,965.0,Completed,3.5,1.3,3.51,1.35,3.51,1.3,1469.932661901268,1597.5428134191968,0.0,51.0,0.0,49.01960784313725,0.0,0.0,3.0,0.0
2019-07-28,Gstaad,Suisse Open Gstaad,ATP250,Outdoor,Clay,The Final,Ramos-Vinolas A.,Stebe C.M.,85.0,455.0,639.0,20.0,Completed,1.25,4.0,1.27,4.27,1.25,3.99,1598.5481037278723,1491.5585880268386,47.0,0.0,38.297872340425535,0.0,0.0,0.0,4.0,0.0
2019-07-22,Hamburg,German Tennis Championships,ATP500,Outdoor,Clay,1st Round,Klizan M.,Altmaier D.,62.0,415.0,881.0,30.0,Completed,1.44,2.62,1.44,3.0,1.41,2.86,1531.5607246236161,1489.9518485970634,27.0,0.0,66.66666666666666,0.0,0.0,0.0,0.0,0.0
2019-07-22,Hamburg,German Tennis Championships,ATP500,Outdoor,Clay,1st Round,Fucsovics M.,Kohlschreiber P.,50.0,72.0,965.0,805.0,Completed,2.1,1.66,2.31,1.68,2.25,1.64,1581.2790787593237,1583.4385702143693,48.0,47.0,52.083333333333336,51.06382978723404,0.0,0.0,0.0,0.0
2019-07-22,Hamburg,German Tennis Championships,ATP500,Outdoor,Clay,1st Round,Chardy J.,Paire B.,77.0,28.0,735.0,1368.0,Completed,2.1,1.66,2.0,1.89,2.04,1.78,1570.2453230046544,1652.8550424822117,45.0,54.0,53.333333333333336,48.148148148148145,0.0,0.0,0.0,0.0
2019-07-22,Hamburg,German Tennis Championships,ATP500,Outdoor,Clay,1st Round,Rublev A.,Garin C.,78.0,37.0,716.0,1234.0,Completed,2.2,1.61,2.2,1.74,2.15,1.7,1543.9620339465275,1605.220311454748,38.0,0.0,47.368421052631575,0.0,0.0,0.0,0.0,0.0
2019-07-22,Hamburg,German Tennis Championships,ATP500,Outdoor,Clay,1st Round,Molleker R.,Mayer L.,150.0,51.0,369.0,955.0,Completed,3.0,1.36,3.8,1.3,3.42,1.31,1445.0504596020733,1571.0568822317227,5.0,48.0,40.0,45.83333333333333,0.0,0.0,0.0,0.0
2019-07-23,Hamburg,German Tennis Championships,ATP500,Outdoor,Clay,1st Round,Basilashvili N.,Dellien H.,16.0,87.0,1995.0,623.0,Completed,1.72,2.0,1.9,1.99,1.78,2.04,1577.318857690735,1495.513804819994,56.0,0.0,53.57142857142857,0.0,0.0,0.0,0.0,0.0
2019-07-23,Hamburg,German Tennis Championships,ATP500,Outdoor,Clay,1st Round,Struff J.L.,Monteiro T.,36.0,91.0,1265.0,612.0,Completed,1.66,2.1,1.68,2.3,1.65,2.23,1704.7502919234125,1416.8543282629898,47.0,16.0,48.93617021276596,50.0,0.0,0.0,0.0,0.0
2019-07-23,Hamburg,German Tennis Championships,ATP500,Outdoor,Clay,1st Round,Ruud C.,Haase R.,69.0,86.0,832.0,626.0,Completed,1.44,2.62,1.44,2.97,1.45,2.74,1572.3947291095876,1477.7235407916633,15.0,53.0,40.0,45.28301886792453,0.0,0.0,0.0,0.0
2019-07-23,Hamburg,German Tennis Championships,ATP500,Outdoor,Clay,1st Round,Gasquet R.,Nagal S.,65.0,207.0,860.0,244.0,Completed,1.36,3.0,1.49,2.81,1.43,2.83,1603.7299726650126,1484.0,57.0,0.0,59.64912280701754,0.0,1.0,0.0,0.0,0.0
2019-07-23,Hamburg,German Tennis Championships,ATP500,Outdoor,Clay,1st Round,Thiem D.,Cuevas P.,4.0,47.0,4595.0,1013.0,Completed,1.25,3.75,1.28,4.08,1.25,3.95,1838.2396564712913,1561.2087746399902,71.0,27.0,70.4225352112676,48.148148148148145,0.0,0.0,0.0,0.0
2019-07-23,Hamburg,German Tennis Championships,ATP500,Outdoor,Clay,1st Round,Londero J.I.,Davidovich Fokina A.,56.0,127.0,938.0,428.0,Completed,1.44,2.62,1.45,2.91,1.44,2.78,1588.7033278692518,1481.0223548457852,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-07-23,Hamburg,German Tennis Championships,ATP500,Outdoor,Clay,1st Round,Carreno Busta P.,Hanfmann Y.,59.0,223.0,917.0,207.0,Completed,1.66,2.1,1.81,2.09,1.76,2.05,1538.984581131529,1472.9601765892623,52.0,7.0,59.61538461538461,14.285714285714285,1.0,0.0,0.0,0.0
2019-07-23,Hamburg,German Tennis Championships,ATP500,Outdoor,Clay,1st Round,Zverev A.,Jarry N.,5.0,38.0,4325.0,1135.0,Completed,1.4,2.75,1.47,2.85,1.41,2.89,1701.6338904243532,1631.9670371234818,73.0,47.0,75.34246575342466,55.319148936170215,0.0,0.0,0.0,0.0
2019-07-23,Hamburg,German Tennis Championships,ATP500,Outdoor,Clay,1st Round,Krajinovic F.,Djere L.,58.0,31.0,928.0,1335.0,Completed,1.66,2.1,1.59,2.5,1.61,2.32,1655.888399073511,1565.4077218595128,31.0,27.0,45.16129032258064,40.74074074074074,0.0,0.0,0.0,0.0
2019-07-23,Hamburg,German Tennis Championships,ATP500,Outdoor,Clay,1st Round,Delbonis F.,Cecchinato M.,67.0,63.0,846.0,880.0,Completed,1.44,2.62,1.52,2.7,1.48,2.64,1509.0793542420545,1495.9088704438486,29.0,46.0,37.93103448275862,50.0,0.0,0.0,0.0,0.0
2019-07-23,Hamburg,German Tennis Championships,ATP500,Outdoor,Clay,1st Round,Fognini F.,Lenz J.,10.0,374.0,2535.0,49.0,Completed,1.22,4.0,1.25,4.36,1.25,4.0,1693.1871267772356,1500.0,66.0,0.0,66.66666666666666,0.0,1.0,0.0,0.0,0.0
2019-07-24,Hamburg,German Tennis Championships,ATP500,Outdoor,Clay,2nd Round,Rublev A.,Ruud C.,78.0,69.0,716.0,832.0,Completed,2.0,1.72,2.07,1.85,2.04,1.77,1562.7542080834764,1584.1397506030469,38.0,15.0,47.368421052631575,40.0,0.0,0.0,1.0,0.0
2019-07-24,Hamburg,German Tennis Championships,ATP500,Outdoor,Clay,2nd Round,Chardy J.,Gasquet R.,77.0,65.0,735.0,860.0,Completed,1.72,2.0,1.86,2.05,1.81,1.99,1589.9795343674614,1614.424576189062,45.0,57.0,53.333333333333336,59.64912280701754,0.0,1.0,1.0,0.0
